date,Air_quality_Code, pm25, pm10, no2, so2
7/19/2019,10,63, ,3, 
7/20/2019,10,58, ,3, 
7/21/2019,10,68, ,3, 
7/22/2019,10,72, ,3, 
7/23/2019,10,67, ,4, 
7/24/2019,10,52, ,5, 
7/25/2019,10,74, ,5, 
7/26/2019,10,80, ,2, 
7/27/2019,10,77, ,3, 
7/28/2019,10,71, ,3, 
7/29/2019,10,53, ,6,2
7/30/2019,10,61, ,11, 
7/31/2019,10,72, ,9, 
8/1/2019,10,78, ,2, 
8/2/2019,10,70, ,2, 
8/3/2019,10,64, ,3, 
8/4/2019,10,80, ,3, 
8/5/2019,10,83, ,3, 
8/6/2019,10,59, ,3, 
8/7/2019,10,62, ,3, 
8/8/2019,10,66, ,3, 
8/9/2019,10,49, ,2, 
8/10/2019,10,72, ,1, 
8/11/2019,10,68, ,2, 
8/12/2019,10, , ,5, 
8/13/2019,10, , ,5,1
8/14/2019,10, , ,4,1
8/15/2019,10, , ,7,2
8/16/2019,10, , ,3,1
8/17/2019,10, , ,2,1
8/18/2019,10, , ,3,1
8/19/2019,10, , ,3,1
8/20/2019,10, , ,4,1
8/21/2019,10, , ,11,1
8/22/2019,10, , ,21,1
8/23/2019,10, , ,14,1
8/24/2019,10, , ,7,1
8/25/2019,10, , ,8,1
8/26/2019,10, , ,9,1
8/27/2019,10, , ,9,1
8/28/2019,10, , ,5,1
8/29/2019,10, , ,3,1
8/30/2019,10, , ,3,1
8/31/2019,10, , ,6,1
9/1/2019,10, , ,12,1
9/2/2019,10,62, ,6,1
9/3/2019,10,68, ,4, 
9/4/2019,10,78, ,3, 
9/5/2019,10,68, ,3, 
9/6/2019,10,64, ,3, 
9/7/2019,10,65, ,3, 
9/8/2019,10,70, ,3, 
9/9/2019,10,73, ,4, 
9/10/2019,10,69, ,6, 
9/11/2019,10,89, ,3, 
9/12/2019,10,56, ,4, 
9/13/2019,10,59, ,3, 
9/14/2019,10,70, ,2, 
9/15/2019,10,68, ,2, 
9/16/2019,10,57, ,8,1
9/17/2019,10,52, ,18,3
9/18/2019,10,71, ,10,2
9/19/2019,10,78, , , 
9/20/2019,10,68, , , 
9/21/2019,10,64, ,12,2
9/22/2019,10,88, ,11,3
9/23/2019,10,48, ,12,2
9/24/2019,10,48, ,8,1
9/25/2019,10,57, ,10,1
9/26/2019,10,41, ,8, 
9/27/2019,10,64, ,8, 
9/28/2019,10,64, ,4, 
9/29/2019,10,68, ,6,1
9/30/2019,10,78, ,5, 
10/1/2019,10,91, ,3, 
10/2/2019,10,61, ,3, 
10/3/2019,10,57, ,8,1
10/4/2019,10,56, ,10,1
10/5/2019,10,70, ,8,1
10/6/2019,10,53, ,4, 
10/7/2019,10,55, , , 
10/12/2019,10, , ,7,3
10/13/2019,10,75, ,2,1
10/14/2019,10,64, ,2, 
10/15/2019,10,64, ,3, 
10/16/2019,10,60, ,4, 
10/17/2019,10,71, ,5, 
10/18/2019,10,73, ,5, 
10/19/2019,10,71, ,3, 
10/20/2019,10,70, ,4, 
10/21/2019,10,77, ,8,1
10/22/2019,10,70, ,7, 
10/23/2019,10,58, ,3, 
10/24/2019,10,59, , , 
10/26/2019,10, , ,3, 
10/27/2019,10,64, ,4, 
10/28/2019,10,62, ,4, 
10/29/2019,10,69, ,7,1
10/30/2019,10,45, ,9,2
10/31/2019,10,63, ,8,1
11/1/2019,10,62, ,3, 
11/2/2019,10,48, ,7,1
11/3/2019,10,65, ,5,2
11/4/2019,10,75, ,5,4
11/5/2019,10,82, ,7,4
11/6/2019,10,79, ,15, 
11/7/2019,10,79, , , 
11/8/2019,10,79, , , 
11/9/2019,10,68, , ,2
11/10/2019,10,56, , ,3
11/11/2019,10,50, , ,3
11/12/2019,10,65, , , 
11/13/2019,10,90, , ,1
11/14/2019,10,71, , ,2
11/15/2019,10,50, , ,2
11/16/2019,10,61, , ,3
11/17/2019,10,78, , , 
11/22/2019,10, , ,10,4
11/23/2019,10,103, ,10,3
11/24/2019,10,108, ,7,4
11/25/2019,10,91, ,5,5
11/26/2019,10,99, ,6, 
11/27/2019,10,71, ,6, 
11/28/2019,10,60, ,5, 
11/29/2019,10,65, ,8,1
11/30/2019,10,73, ,10, 
12/1/2019,10,97, ,7, 
12/2/2019,10,70, ,13, 
12/3/2019,10,58, ,8, 
12/4/2019,10,42, ,10, 
12/5/2019,10,55, ,7,1
12/6/2019,10,36, ,7,1
12/7/2019,10,56, ,8, 
12/8/2019,10,60, ,4, 
12/9/2019,10,31, ,5, 
12/10/2019,10,40, ,5,2
12/11/2019,10,55, ,5,1
12/12/2019,10,50, ,2, 
12/13/2019,10,87, ,2, 
12/14/2019,10,139, ,7,2
12/15/2019,10,61, ,12,2
12/16/2019,10,77, ,14,1
12/17/2019,10,79, ,14,1
12/18/2019,10,84, ,13,3
12/19/2019,10,76, ,6,2
12/20/2019,10,62, ,6,1
12/21/2019,10,54, ,16,2
12/22/2019,10,72, ,5, 
12/23/2019,10,65, , , 
12/25/2019,10, , ,2, 
12/26/2019,10,37, ,3, 
12/27/2019,10,31, ,3, 
12/28/2019,10,25, ,4, 
12/29/2019,10,25, , , 
